index,per1,per2,per3,per4,per5
160385,0.97,0.7,1.0,0.83,0
160386,1.0,0.9,0.95,1.0,0
160387,0.72,0.88,0.72,0.64,0
160388,0.96,0.74,1.0,0.96,0
160389,0.62,1.0,0.95,0.57,0
160390,0.78,0.78,0.83,0.78,0
160391,1.0,0.91,0.73,1.0,0
160392,0.54,0.54,0.96,0.88,0
160393,1.0,0.75,0.9,0.9,0
160394,0.6,1.0,0.95,1.0,0
160395,0.9,0.9,0.86,0.95,0
160396,0.68,1.0,0.84,1.0,0
160397,0.91,0.95,0.77,0.91,0
160398,1.0,1.0,0.71,1.0,0
160399,1.0,0.89,1.0,1.0,0
160400,0.76,0.48,0.92,0.4,0
160401,0.95,0.85,1.0,0.95,0
160402,0.91,0.61,0.96,1.0,0
160403,0.93,0.96,1.0,0.89,0
160404,1.0,0.78,0.78,0.57,0
160405,0.94,0.47,0.65,0.59,0
160406,0.45,0.85,0.9,0.95,0
160407,0.79,0.95,1.0,1.0,0
160408,0.94,0.71,0.65,1.0,0
160409,0.82,0.76,0.94,1.0,0
160410,1.0,0.82,1.0,0.76,0
160411,1.0,0.48,0.56,1.0,0
160412,0.8,0.93,1.0,0.87,0
160413,1.0,0.86,0.86,0.86,0
160414,1.0,1.0,0.8,1.0,0
160415,0.69,0.75,0.62,0.88,0
160416,1.0,0.82,1.0,0.88,0
160417,1.0,0.94,1.0,0.81,0
160418,0.93,0.87,1.0,0.8,0
160419,1.0,1.0,0.71,1.0,0
160420,0.73,0.8,1.0,0.67,0
160421,0.64,1.0,1.0,1.0,0
160422,0.93,0.87,0.87,1.0,0
160423,0.93,0.93,0.93,1.0,0
160424,1.0,0.64,1.0,0.93,0
160425,0.86,0.79,1.0,0.86,0
160426,1.0,1.0,0.93,1.0,0
160427,0.8,0.73,0.73,0.73,0
160428,0.94,0.88,0.88,0.94,0
160429,1.0,0.87,0.8,1.0,0
160430,0.41,0.7,0.81,0.96,0
160431,0.83,0.85,0.82,0.85,0
160432,1.0,0.62,1.0,0.62,0
160433,1.0,0.94,0.88,0.88,0
160434,0.92,1.0,0.83,1.0,0
160435,0.64,0.73,1.0,1.0,0
160436,0.85,0.85,1.0,1.0,0
160437,0.86,0.71,1.0,1.0,0
160438,0.53,0.6,0.93,0.97,0
160439,1.0,0.47,0.93,0.87,0
160440,1.0,0.77,0.69,1.0,0
160441,0.58,1.0,0.92,0.92,0
160442,1.0,0.92,1.0,1.0,0
160443,0.77,0.85,0.92,0.77,0
160444,1.0,0.67,1.0,0.67,0
160445,1.0,0.94,0.62,1.0,0
160446,0.82,1.0,0.91,0.91,0
160447,0.69,0.69,1.0,1.0,0
160448,1.0,1.0,0.56,1.0,0
160449,1.0,1.0,0.83,1.0,0
160450,0.93,0.86,0.64,1.0,0
160451,1.0,0.64,1.0,1.0,0
160452,0.7,0.9,0.9,0.9,0
160453,1.0,0.92,1.0,0.83,0
160454,1.0,0.85,1.0,0.62,0
160455,1.0,0.7,0.6,0.9,0
160456,1.0,1.0,1.0,1.0,0
160457,0.8,0.7,0.4,0.7,0
160458,0.92,1.0,1.0,1.0,0
160459,1.0,1.0,1.0,0.92,0
160460,0.75,1.0,0.83,0.83,0
160461,0.82,1.0,0.55,0.64,0
160462,1.0,1.0,1.0,0.8,0
160463,1.0,1.0,1.0,0.57,0
160464,1.0,1.0,1.0,1.0,0
160465,1.0,1.0,0.92,0.92,0
160466,0.92,0.92,0.92,0.92,0
160467,0.8,1.0,0.9,0.8,0
160468,0.9,1.0,1.0,1.0,0
160469,1.0,1.0,0.9,0.9,0
160470,1.0,1.0,1.0,1.0,0
160471,1.0,1.0,1.0,1.0,0
160472,0.5,1.0,0.92,1.0,0
160473,0.91,1.0,1.0,1.0,0
160474,0.92,0.92,1.0,1.0,0
160475,0.58,0.92,0.92,0.92,0
160476,1.0,0.9,1.0,0.6,0
160477,1.0,0.92,0.58,0.92,0
160478,1.0,0.88,1.0,0.75,0
160479,0.93,0.93,0.87,0.6,0
160480,0.92,0.83,1.0,0.83,0
160481,0.9,0.9,1.0,0.7,0
160482,0.78,0.89,0.78,1.0,0
160483,0.9,1.0,0.7,0.7,0
160484,0.91,1.0,1.0,0.91,0
160485,1.0,0.8,1.0,0.9,0
160486,0.56,1.0,0.89,0.89,0
160487,1.0,0.78,1.0,1.0,0
160488,1.0,0.9,1.0,1.0,0
160489,1.0,1.0,0.89,0.89,0
160490,1.0,1.0,0.89,0.56,0
160491,0.85,0.85,0.92,0.77,0
160492,1.0,1.0,0.91,1.0,0
160493,0.8,0.9,1.0,0.8,0
160494,0.4,1.0,0.73,1.0,0
160495,1.0,0.78,0.89,1.0,0
160496,1.0,0.56,1.0,1.0,0
160497,0.92,0.85,0.69,0.85,0
160498,0.56,1.0,1.0,1.0,0
160499,0.56,0.56,1.0,0.56,0
160500,0.89,1.0,1.0,1.0,0
160501,1.0,0.62,1.0,1.0,0
160502,1.0,1.0,1.0,0.88,0
160503,1.0,1.0,0.88,1.0,0
160504,0.88,1.0,0.62,0.75,0
160505,0.7,0.9,0.8,1.0,0
160506,0.75,0.62,1.0,1.0,0
160507,1.0,0.62,1.0,1.0,0
160508,1.0,0.6,1.0,0.9,0
160509,0.88,0.75,0.5,0.75,0
160510,1.0,1.0,0.8,0.8,0
160511,1.0,1.0,1.0,1.0,0
160512,0.85,0.92,1.0,0.92,0
160513,1.0,1.0,0.62,1.0,0
160514,1.0,0.5,1.0,1.0,0
160515,0.78,0.89,1.0,1.0,0
160516,0.75,1.0,0.88,0.75,0
160517,0.75,1.0,1.0,0.88,0
160518,0.57,0.71,0.86,1.0,0
160519,1.0,0.89,1.0,1.0,0
160520,1.0,0.5,1.0,0.6,0
160521,1.0,0.92,1.0,1.0,0
160522,1.0,0.94,0.69,0.94,0
160523,0.83,1.0,0.78,1.0,0
160524,1.0,0.86,1.0,1.0,0
160525,0.75,1.0,0.62,0.88,0
160526,1.0,0.71,1.0,0.43,0
160527,1.0,0.62,1.0,0.5,0
160528,1.0,0.86,1.0,1.0,0
160529,1.0,1.0,0.71,1.0,0
160530,1.0,1.0,1.0,1.0,0
160531,1.0,1.0,0.93,0.93,0
160532,0.86,1.0,1.0,0.71,0
160533,1.0,1.0,0.86,1.0,0
160534,1.0,1.0,1.0,0.86,0
160535,1.0,0.8,0.8,1.0,0
160536,1.0,1.0,1.0,1.0,0
160537,1.0,0.83,1.0,1.0,0
160538,1.0,1.0,0.5,0.83,0
160539,1.0,0.88,1.0,1.0,0
160540,1.0,1.0,1.0,1.0,0
160541,0.44,0.67,0.89,0.67,0
160542,0.89,0.78,1.0,0.78,0
160543,1.0,1.0,0.62,1.0,0
160544,1.0,1.0,1.0,1.0,0
160545,1.0,0.71,0.71,1.0,0
160546,1.0,0.62,1.0,1.0,0
160547,1.0,0.57,0.86,0.86,0
160548,0.83,0.5,1.0,1.0,0
160549,1.0,0.57,0.57,1.0,0
160550,0.75,0.75,0.75,0.75,0
160551,1.0,0.54,1.0,1.0,0
160552,1.0,1.0,1.0,1.0,0
160553,0.83,1.0,1.0,1.0,0
160554,1.0,0.83,0.83,1.0,0
160555,1.0,0.86,0.57,1.0,0
160556,1.0,1.0,1.0,0.86,0
160557,1.0,0.71,0.86,0.71,0
160558,1.0,0.86,0.86,1.0,0
160559,0.57,1.0,1.0,0.57,0
160560,0.62,0.5,1.0,1.0,0
160561,1.0,0.83,1.0,0.83,0
160562,0.88,1.0,1.0,1.0,0
160563,1.0,1.0,1.0,1.0,0
160564,1.0,1.0,1.0,1.0,0
160565,1.0,1.0,1.0,0.67,0
160566,0.86,0.86,0.71,1.0,0
160567,0.6,0.6,0.6,0.6,0
160568,1.0,0.88,0.62,1.0,0
160569,0.56,1.0,1.0,1.0,0
160570,0.5,1.0,0.83,1.0,0
160571,0.75,1.0,1.0,1.0,0
160572,0.5,0.5,0.5,0.67,0
160573,1.0,1.0,1.0,1.0,0
160574,1.0,1.0,0.83,0.83,0
160575,1.0,1.0,1.0,1.0,0
160576,1.0,1.0,0.8,1.0,0
160577,1.0,1.0,1.0,1.0,0
160578,1.0,1.0,1.0,0.67,0
160579,1.0,1.0,1.0,1.0,0
160580,0.8,0.6,0.8,0.8,0
160581,1.0,1.0,1.0,1.0,0
160582,1.0,1.0,1.0,0.8,0
160583,1.0,1.0,1.0,1.0,0
160584,0.75,0.75,0.75,0.75,0
160585,1.0,1.0,0.5,1.0,0
160586,1.0,1.0,1.0,1.0,0
160587,1.0,1.0,1.0,1.0,0
160588,0.75,1.0,1.0,1.0,0
160589,0.8,0.8,1.0,1.0,0
160590,1.0,0.8,1.0,1.0,0
160591,1.0,1.0,1.0,1.0,0
160592,1.0,0.62,1.0,1.0,0
160593,1.0,1.0,1.0,1.0,0
160594,0.86,1.0,1.0,0.86,0
160595,0.96,0.96,0.89,0.96,0
160596,1.0,0.5,1.0,1.0,0
160597,1.0,1.0,1.0,0.67,0
160598,1.0,1.0,1.0,1.0,0
160599,1.0,1.0,1.0,1.0,0
160600,0.83,0.67,0.83,1.0,0
160601,0.8,1.0,0.8,0.8,0
160602,1.0,0.8,1.0,0.6,0
160603,0.83,1.0,1.0,1.0,0
160604,1.0,0.8,1.0,1.0,0
160605,1.0,0.75,1.0,1.0,0
160606,0.8,0.8,1.0,1.0,0
160607,1.0,0.75,1.0,1.0,0
160608,1.0,0.75,1.0,1.0,0
160609,1.0,1.0,1.0,0.75,0
160610,0.75,0.75,0.75,0.75,0
160611,0.6,1.0,1.0,0.6,0
160612,1.0,0.75,1.0,0.75,0
160613,0.8,0.8,0.8,1.0,0
160614,1.0,1.0,1.0,1.0,0
160615,1.0,1.0,1.0,1.0,0
160616,0.67,0.5,1.0,0.67,0
160617,1.0,1.0,1.0,1.0,0
160618,1.0,1.0,1.0,1.0,0
160619,1.0,1.0,0.67,1.0,0
160620,1.0,0.8,1.0,1.0,0
160621,1.0,1.0,1.0,0.75,0
160622,1.0,1.0,1.0,1.0,0
160623,0.6,0.6,0.8,0.6,0
160624,1.0,1.0,0.75,1.0,0
160625,0.75,0.75,1.0,1.0,0
160626,1.0,1.0,1.0,1.0,0
160627,1.0,1.0,0.75,1.0,0
160628,1.0,1.0,1.0,0.8,0
160629,1.0,0.5,1.0,1.0,0
160630,1.0,0.75,1.0,1.0,0
160631,1.0,1.0,1.0,1.0,0
160632,1.0,0.5,0.75,1.0,0
160633,1.0,1.0,1.0,0.75,0
160634,1.0,1.0,1.0,1.0,0
160635,1.0,0.86,1.0,0.71,0
160636,0.8,1.0,1.0,1.0,0
160637,1.0,1.0,0.75,1.0,0
160638,1.0,1.0,0.75,1.0,0
160639,1.0,1.0,1.0,1.0,0
160640,0.75,1.0,1.0,1.0,0
160641,1.0,0.75,1.0,1.0,0
160642,1.0,0.75,0.5,1.0,0
160643,1.0,1.0,1.0,0.75,0
160644,1.0,1.0,1.0,0.5,0
160645,1.0,0.83,0.83,0.67,0
160646,1.0,1.0,1.0,1.0,0
160647,1.0,0.75,1.0,1.0,0
160648,1.0,0.83,1.0,1.0,0
160649,0.75,1.0,1.0,1.0,0
160650,1.0,1.0,0.75,0.75,0
160651,1.0,1.0,0.75,1.0,0
160652,1.0,1.0,1.0,1.0,0
160653,1.0,0.75,1.0,0.75,0
160654,0.86,1.0,1.0,1.0,0
160655,1.0,1.0,1.0,1.0,0
160656,0.62,1.0,0.88,1.0,0
160657,0.8,0.8,0.6,0.8,0
160658,1.0,0.88,0.75,1.0,0
160659,1.0,0.5,0.75,0.5,0
160660,0.67,1.0,1.0,0.67,0
160661,0.67,1.0,0.67,1.0,0
160662,1.0,1.0,0.67,1.0,0
160663,1.0,1.0,1.0,1.0,0
160664,1.0,1.0,1.0,1.0,0
160665,1.0,1.0,1.0,0.67,0
160666,1.0,1.0,0.67,1.0,0
160667,1.0,1.0,1.0,1.0,0
160668,1.0,1.0,1.0,1.0,0
160669,1.0,1.0,0.67,1.0,0
160670,1.0,1.0,1.0,1.0,0
160671,1.0,1.0,1.0,1.0,0
160672,1.0,1.0,1.0,1.0,0
160673,1.0,1.0,1.0,1.0,0
160674,0.67,1.0,1.0,1.0,0
160675,1.0,1.0,1.0,1.0,0
160676,1.0,1.0,0.67,1.0,0
160677,1.0,0.67,1.0,1.0,0
160678,1.0,0.67,1.0,1.0,0
160679,1.0,0.67,1.0,1.0,0
160680,1.0,1.0,1.0,1.0,0
160681,1.0,1.0,1.0,1.0,0
160682,0.75,1.0,0.75,0.75,0
160683,0.67,1.0,0.67,0.67,0
160684,1.0,1.0,0.75,0.75,0
160685,1.0,1.0,1.0,1.0,0
160686,1.0,1.0,0.67,1.0,0
160687,1.0,0.67,1.0,0.67,0
160688,1.0,1.0,1.0,0.67,0
160689,1.0,1.0,0.67,1.0,0
160690,1.0,0.67,1.0,1.0,0
160691,1.0,1.0,1.0,1.0,0
160692,0.75,0.75,1.0,0.75,0
160693,1.0,0.8,1.0,1.0,0
160694,0.67,0.67,1.0,1.0,0
160695,1.0,1.0,1.0,1.0,0
160696,1.0,1.0,1.0,1.0,0
160697,1.0,1.0,0.67,1.0,0
160698,1.0,1.0,1.0,1.0,0
160699,1.0,1.0,1.0,1.0,0
160700,0.6,1.0,1.0,1.0,0
160701,0.67,0.67,0.67,0.67,0
160702,1.0,1.0,1.0,1.0,0
160703,1.0,0.5,1.0,1.0,0
160704,0.67,1.0,1.0,1.0,0
160705,1.0,1.0,1.0,1.0,0
160706,1.0,1.0,1.0,0.67,0
160707,0.5,0.5,0.5,1.0,0
160708,1.0,1.0,1.0,1.0,0
160709,0.8,1.0,0.8,0.8,0
160710,0.75,0.5,0.75,0.75,0
160711,1.0,1.0,1.0,1.0,0
160712,1.0,1.0,0.9,1.0,0
160713,1.0,1.0,1.0,1.0,0
160714,0.8,0.8,1.0,1.0,0
160715,1.0,1.0,1.0,1.0,0
160716,1.0,1.0,1.0,1.0,0
160717,1.0,1.0,1.0,1.0,0
160718,1.0,1.0,1.0,1.0,0
160719,1.0,1.0,1.0,1.0,0
160720,1.0,1.0,1.0,1.0,0
160721,1.0,1.0,1.0,1.0,0
160722,1.0,1.0,1.0,1.0,0
160723,1.0,1.0,1.0,1.0,0
160724,1.0,1.0,1.0,1.0,0
160725,1.0,1.0,1.0,1.0,0
160726,1.0,1.0,1.0,1.0,0
160727,1.0,1.0,1.0,1.0,0
160728,1.0,1.0,1.0,1.0,0
160729,1.0,1.0,1.0,1.0,0
160730,1.0,1.0,1.0,1.0,0
160731,1.0,1.0,1.0,1.0,0
160732,1.0,1.0,1.0,1.0,0
160733,1.0,1.0,1.0,1.0,0
160734,1.0,1.0,1.0,1.0,0
160735,1.0,1.0,1.0,1.0,0
160736,1.0,1.0,1.0,1.0,0
160737,1.0,1.0,1.0,1.0,0
160738,1.0,1.0,1.0,1.0,0
160739,1.0,1.0,1.0,1.0,0
160740,1.0,1.0,1.0,1.0,0
160741,1.0,1.0,1.0,1.0,0
160742,1.0,0.5,0.75,0.75,0
160743,1.0,1.0,1.0,1.0,0
160744,1.0,1.0,1.0,1.0,0
160745,1.0,1.0,1.0,1.0,0
160746,1.0,1.0,1.0,1.0,0
160747,1.0,1.0,1.0,1.0,0
160748,1.0,1.0,1.0,1.0,0
160749,1.0,1.0,1.0,1.0,0
160750,1.0,1.0,1.0,1.0,0
160751,1.0,1.0,1.0,1.0,0
160752,1.0,1.0,1.0,1.0,0
160753,1.0,1.0,1.0,1.0,0
160754,1.0,1.0,1.0,1.0,0
160755,1.0,1.0,1.0,1.0,0
160756,1.0,1.0,1.0,1.0,0
160757,1.0,1.0,1.0,1.0,0
160758,1.0,0.5,0.5,0.5,0
160759,1.0,1.0,1.0,1.0,0
160760,1.0,1.0,1.0,1.0,0
160761,1.0,1.0,1.0,1.0,0
160762,1.0,1.0,1.0,1.0,0
160763,1.0,0.5,1.0,1.0,0
160764,1.0,1.0,1.0,1.0,0
160765,1.0,1.0,1.0,1.0,0
160766,1.0,1.0,1.0,1.0,0
160767,1.0,1.0,1.0,1.0,0
160768,0.75,0.75,0.5,1.0,0
160769,1.0,1.0,1.0,1.0,0
160770,1.0,0.5,1.0,1.0,0
160771,0.67,1.0,1.0,1.0,0
160772,1.0,1.0,1.0,1.0,0
160773,1.0,1.0,1.0,1.0,0
160774,1.0,1.0,1.0,1.0,0
160775,1.0,0.5,1.0,0.5,0
160776,1.0,1.0,1.0,1.0,0
160777,1.0,1.0,1.0,1.0,0
160778,1.0,1.0,1.0,1.0,0
160779,1.0,1.0,1.0,1.0,0
160780,1.0,1.0,1.0,1.0,0
160781,1.0,1.0,1.0,1.0,0
160782,1.0,1.0,1.0,1.0,0
160783,1.0,1.0,1.0,1.0,0
160784,1.0,1.0,1.0,1.0,0
160785,1.0,1.0,1.0,1.0,0
160786,1.0,1.0,1.0,1.0,0
160787,1.0,1.0,1.0,1.0,0
160788,1.0,1.0,1.0,1.0,0
160789,1.0,1.0,1.0,1.0,0
160790,1.0,1.0,1.0,1.0,0
160791,1.0,1.0,1.0,1.0,0
160792,1.0,1.0,1.0,1.0,0
160793,1.0,1.0,1.0,1.0,0
160794,1.0,1.0,1.0,1.0,0
160795,1.0,1.0,1.0,1.0,0
160796,1.0,0.5,1.0,1.0,0
160797,1.0,1.0,1.0,1.0,0
160798,1.0,1.0,1.0,1.0,0
160799,1.0,1.0,1.0,1.0,0
160800,1.0,1.0,1.0,1.0,0
160801,0.67,1.0,0.67,0.67,0
160802,1.0,1.0,1.0,1.0,0
160803,1.0,1.0,1.0,1.0,0
160804,1.0,1.0,1.0,1.0,0
160805,1.0,1.0,1.0,1.0,0
160806,1.0,0.77,0.77,0.92,0
160807,1.0,1.0,1.0,1.0,0
160808,1.0,1.0,1.0,1.0,0
160809,1.0,0.5,1.0,0.5,0
160810,1.0,1.0,1.0,1.0,0
160811,0.5,0.5,1.0,1.0,0
160812,1.0,1.0,1.0,1.0,0
160813,0.33,1.0,0.67,0.67,0
160814,1.0,1.0,1.0,1.0,0
160815,1.0,1.0,1.0,1.0,0
160816,1.0,1.0,0.67,0.67,0
160817,1.0,1.0,1.0,1.0,0
160818,1.0,1.0,1.0,1.0,0
160819,1.0,1.0,1.0,1.0,0
160820,1.0,1.0,1.0,1.0,0
160821,1.0,1.0,1.0,1.0,0
160822,1.0,1.0,1.0,1.0,0
160823,1.0,1.0,1.0,1.0,0
160824,1.0,1.0,1.0,1.0,0
160825,1.0,1.0,1.0,1.0,0
160826,1.0,1.0,1.0,1.0,0
160827,1.0,1.0,1.0,1.0,0
160828,1.0,1.0,1.0,1.0,0
160829,1.0,1.0,1.0,1.0,0
160830,1.0,1.0,1.0,1.0,0
160831,1.0,1.0,1.0,1.0,0
160832,1.0,1.0,1.0,1.0,0
160833,1.0,1.0,1.0,1.0,0
160834,1.0,1.0,1.0,1.0,0
160835,1.0,1.0,1.0,1.0,0
160836,0.86,1.0,1.0,0.86,0
160837,1.0,1.0,1.0,1.0,0
160838,1.0,1.0,1.0,1.0,0
160839,1.0,1.0,1.0,1.0,0
160840,1.0,1.0,1.0,1.0,0
160841,1.0,1.0,1.0,1.0,0
160842,1.0,1.0,1.0,1.0,0
160843,1.0,0.5,1.0,0.5,0
160844,1.0,1.0,1.0,1.0,0
160845,0.5,0.5,0.5,1.0,0
160846,1.0,1.0,1.0,1.0,0
160847,1.0,1.0,1.0,1.0,0
160848,1.0,1.0,1.0,1.0,0
160849,1.0,1.0,1.0,1.0,0
160850,1.0,1.0,1.0,1.0,0
160851,1.0,1.0,1.0,1.0,0
160852,1.0,1.0,1.0,1.0,0
160853,0.5,0.5,0.5,0.5,0
160854,1.0,1.0,1.0,1.0,0
160855,1.0,1.0,1.0,1.0,0
160856,1.0,1.0,1.0,1.0,0
160857,1.0,1.0,1.0,1.0,0
160858,1.0,0.67,1.0,1.0,0
160859,1.0,1.0,1.0,1.0,0
160860,1.0,1.0,1.0,1.0,0
160861,1.0,1.0,1.0,1.0,0
160862,1.0,1.0,1.0,1.0,0
160863,1.0,1.0,1.0,1.0,0
160864,1.0,1.0,1.0,1.0,0
160865,1.0,1.0,1.0,1.0,0
160866,1.0,1.0,1.0,1.0,0
160867,1.0,1.0,1.0,1.0,0
160868,1.0,1.0,1.0,1.0,0
160869,1.0,1.0,1.0,1.0,0
160870,1.0,1.0,1.0,1.0,0
160871,1.0,1.0,1.0,1.0,0
160872,1.0,1.0,1.0,1.0,0
160873,1.0,1.0,1.0,1.0,0
160874,1.0,1.0,1.0,1.0,0
160875,1.0,1.0,1.0,1.0,0
160876,1.0,1.0,1.0,1.0,0
160877,1.0,1.0,1.0,1.0,0
160878,1.0,1.0,1.0,1.0,0
160879,1.0,1.0,1.0,1.0,0
160880,1.0,1.0,1.0,1.0,0
160881,1.0,1.0,1.0,1.0,0
160882,1.0,1.0,1.0,1.0,0
160883,1.0,1.0,1.0,1.0,0
160884,1.0,1.0,1.0,1.0,0
160885,1.0,1.0,1.0,1.0,0
160886,1.0,1.0,1.0,1.0,0
160887,1.0,1.0,1.0,1.0,0
160888,1.0,1.0,1.0,1.0,0
160889,1.0,1.0,1.0,1.0,0
160890,1.0,1.0,1.0,1.0,0
160891,1.0,0.6,0.8,1.0,0
160892,1.0,1.0,1.0,1.0,0
160893,1.0,1.0,1.0,1.0,0
160894,1.0,1.0,1.0,1.0,0
160895,1.0,1.0,1.0,1.0,0
160896,1.0,1.0,1.0,1.0,0
160897,1.0,1.0,1.0,1.0,0
160898,1.0,1.0,1.0,1.0,0
160899,1.0,1.0,1.0,1.0,0
160900,1.0,1.0,0.5,0.5,0
160901,1.0,1.0,1.0,1.0,0
160902,1.0,1.0,1.0,1.0,0
160903,1.0,1.0,1.0,1.0,0
160904,1.0,1.0,1.0,1.0,0
160905,1.0,1.0,1.0,1.0,0
160906,1.0,1.0,1.0,1.0,0
160907,1.0,1.0,1.0,1.0,0
160908,1.0,1.0,1.0,1.0,0
160909,1.0,1.0,1.0,1.0,0
160910,1.0,1.0,1.0,1.0,0
160911,1.0,1.0,1.0,1.0,0
160912,1.0,1.0,1.0,1.0,0
160913,1.0,1.0,1.0,1.0,0
160914,1.0,1.0,1.0,1.0,0
160915,1.0,1.0,1.0,1.0,0
160916,1.0,1.0,1.0,1.0,0
160917,1.0,1.0,1.0,1.0,0
160918,1.0,1.0,1.0,0.5,0
160919,1.0,1.0,1.0,1.0,0
160920,1.0,1.0,1.0,1.0,0
160921,1.0,1.0,1.0,1.0,0
160922,1.0,1.0,1.0,1.0,0
160923,1.0,1.0,1.0,1.0,0
160924,1.0,1.0,1.0,1.0,0
160925,1.0,1.0,1.0,1.0,0
160926,1.0,1.0,1.0,1.0,0
160927,1.0,1.0,1.0,1.0,0
160928,1.0,1.0,1.0,1.0,0
160929,1.0,1.0,1.0,1.0,0
160930,1.0,1.0,1.0,1.0,0
160931,1.0,1.0,1.0,1.0,0
160932,1.0,1.0,1.0,1.0,0
160933,1.0,1.0,1.0,1.0,0
160934,1.0,1.0,1.0,1.0,0
160935,1.0,1.0,1.0,1.0,0
160936,1.0,1.0,1.0,1.0,0
160937,1.0,1.0,1.0,1.0,0
160938,1.0,1.0,1.0,1.0,0
160939,1.0,1.0,1.0,1.0,0
160940,1.0,1.0,1.0,1.0,0
160941,1.0,1.0,1.0,1.0,0
160942,0.75,0.75,0.75,1.0,0
160943,1.0,1.0,1.0,1.0,0
160944,1.0,1.0,1.0,1.0,0
160945,1.0,1.0,1.0,1.0,0
160946,0.33,1.0,0.67,1.0,0
160947,1.0,1.0,1.0,1.0,0
160948,1.0,1.0,1.0,1.0,0
160949,1.0,1.0,1.0,1.0,0
160950,1.0,1.0,1.0,1.0,0
160951,0.5,0.5,1.0,0.5,0
160952,1.0,1.0,1.0,1.0,0
160953,1.0,1.0,1.0,1.0,0
160954,0.5,1.0,1.0,1.0,0
160955,1.0,1.0,1.0,1.0,0
160956,1.0,1.0,1.0,1.0,0
160957,1.0,1.0,1.0,1.0,0
160958,1.0,1.0,1.0,1.0,0
160959,1.0,1.0,1.0,1.0,0
160960,1.0,1.0,1.0,1.0,0
160961,1.0,1.0,1.0,1.0,0
160962,1.0,1.0,1.0,1.0,0
160963,1.0,1.0,1.0,1.0,0
160964,1.0,0.5,0.5,0.75,0
160965,0.86,0.71,0.71,0.86,0
160966,1.0,1.0,1.0,1.0,0
160967,1.0,1.0,1.0,1.0,0
160968,1.0,1.0,1.0,1.0,0
160969,1.0,1.0,1.0,1.0,0
160970,1.0,1.0,1.0,1.0,0
160971,1.0,1.0,1.0,1.0,0
160972,1.0,1.0,0.67,1.0,0
160973,1.0,1.0,1.0,1.0,0
160974,1.0,1.0,1.0,1.0,0
160975,1.0,0.67,1.0,0.67,0
160976,1.0,1.0,1.0,1.0,0
160977,1.0,1.0,1.0,1.0,0
160978,1.0,1.0,1.0,1.0,0
160979,1.0,1.0,1.0,1.0,0
160980,1.0,1.0,1.0,1.0,0
160981,1.0,1.0,1.0,1.0,0
160982,1.0,1.0,1.0,1.0,0
160983,1.0,1.0,1.0,1.0,0
160984,1.0,1.0,0.6,1.0,0
160985,1.0,1.0,1.0,1.0,0
160986,1.0,0.75,1.0,1.0,0
160987,1.0,1.0,1.0,1.0,0
160988,1.0,1.0,1.0,1.0,0
160989,1.0,1.0,1.0,1.0,0
160990,1.0,1.0,1.0,1.0,0
160991,1.0,1.0,1.0,1.0,0
160992,1.0,1.0,1.0,1.0,0
160993,1.0,1.0,1.0,1.0,0
160994,1.0,1.0,1.0,1.0,0
160995,1.0,0.5,1.0,0.5,0
160996,1.0,1.0,0.75,1.0,0
160997,1.0,1.0,1.0,1.0,0
160998,1.0,1.0,1.0,1.0,0
160999,0.96,0.82,0.95,0.76,0
161000,0.6,0.99,0.89,1.0,0
161001,0.95,0.77,0.59,0.98,0
161002,0.57,0.98,0.99,0.91,0
161003,0.9,0.54,0.57,0.55,0
161004,0.79,0.86,0.75,0.96,0
161005,0.95,0.65,0.83,0.96,0
161006,0.98,0.67,0.66,0.99,0
161007,0.84,0.99,0.84,0.96,0
161008,0.89,0.9,0.71,0.93,0
161009,0.99,0.92,0.97,0.99,0
161010,0.71,0.97,0.85,0.99,0
161011,0.98,0.68,0.98,0.65,0
161012,0.93,0.95,0.92,0.94,0
161013,1.0,0.68,0.61,0.71,0
161014,0.98,0.64,0.98,0.93,0
161015,1.0,0.94,0.63,0.96,0
161016,0.79,0.98,0.77,0.77,0
161017,0.97,0.65,0.92,0.99,0
161018,0.72,0.89,0.97,0.77,0
161019,0.89,0.96,0.61,0.98,0
161020,0.99,0.79,0.96,0.97,0
161021,0.95,0.96,0.79,0.75,0
161022,0.85,0.99,0.99,0.98,0
161023,0.93,0.96,0.53,0.97,0
161024,0.94,0.92,0.92,0.99,0
161025,1.0,0.91,0.81,0.75,0
161026,0.74,0.9,0.62,0.86,0
161027,1.0,0.81,0.75,0.93,0
161028,0.97,0.95,0.98,0.87,0
161029,0.95,0.78,0.64,0.66,0
161030,1.0,0.91,1.0,0.76,0
161031,0.92,0.77,0.94,0.69,0
161032,0.97,0.54,0.93,0.44,0
161033,1.0,0.89,0.53,0.54,0
161034,0.98,0.7,1.0,1.0,0
161035,1.0,0.51,0.98,0.55,0
161036,0.99,0.96,0.98,0.98,0
161037,0.98,0.71,0.94,0.93,0
161038,0.77,0.77,0.91,0.99,0
161039,0.97,0.95,0.76,0.91,0
161040,0.97,0.76,1.0,0.77,0
161041,0.97,0.93,0.89,0.96,0
161042,0.63,0.8,0.93,0.7,0
161043,0.92,0.47,0.55,0.44,0
161044,0.93,0.72,0.79,0.97,0
161045,0.96,0.52,0.88,0.67,0
161046,0.92,0.93,0.8,0.83,0
161047,0.82,0.88,0.9,0.95,0
161048,0.83,0.93,0.97,0.74,0
161049,0.55,0.92,0.96,1.0,0
